id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hs_good_t,hs_good_slm,hous_slm,bmas_ins_t,bmas_ins_slm
3_9_176_0,2011,Rural,3,India,9,Uttar Pradesh,176,Bara Banki,37.2,,,86.40000000000001,
3_9_176_0,2011,Total,3,India,9,Uttar Pradesh,176,Bara Banki,38.5,,,82.80000000000001,
3_9_176_0,2011,Urban,3,India,9,Uttar Pradesh,176,Bara Banki,51.7,42.5,6.300000000000001,48,65.5
3_9_177_0,2011,Rural,3,India,9,Uttar Pradesh,177,Faizabad,39.3,,,86.2,
3_9_177_0,2011,Total,3,India,9,Uttar Pradesh,177,Faizabad,42,,,78.7,
3_9_177_0,2011,Urban,3,India,9,Uttar Pradesh,177,Faizabad,59,54.2,11.6,30.3,57.6
3_9_178_0,2011,Rural,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,43.7,,,86.60000000000001,
3_9_178_0,2011,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,44.3,,,84.30000000000001,
3_9_178_0,2011,Urban,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,48.2,41,38.6,67.10000000000001,77.7
3_9_179_0,2011,Rural,3,India,9,Uttar Pradesh,179,Sultanpur,41.6,,,83.40000000000001,
3_9_179_0,2011,Total,3,India,9,Uttar Pradesh,179,Sultanpur,42.8,,,80.7,
3_9_179_0,2011,Urban,3,India,9,Uttar Pradesh,179,Sultanpur,65.90000000000001,23,.5,31.2,65.3
3_9_180_0,2011,Rural,3,India,9,Uttar Pradesh,180,Bahraich,29.7,,,90.40000000000001,
3_9_180_0,2011,Total,3,India,9,Uttar Pradesh,180,Bahraich,31.5,,,87.2,
3_9_180_0,2011,Urban,3,India,9,Uttar Pradesh,180,Bahraich,52.3,35.2,2.6,48.5,61.5
3_9_181_0,2011,Rural,3,India,9,Uttar Pradesh,181,Shrawasti,37,,,91.40000000000001,
3_9_181_0,2011,Total,3,India,9,Uttar Pradesh,181,Shrawasti,37.5,,,90.40000000000001,
3_9_181_0,2011,Urban,3,India,9,Uttar Pradesh,181,Shrawasti,52.5,,0,60.2,
3_9_182_0,2011,Rural,3,India,9,Uttar Pradesh,182,Balrampur,36.6,,,90,
3_9_182_0,2011,Total,3,India,9,Uttar Pradesh,182,Balrampur,38,,,87.10000000000001,
3_9_182_0,2011,Urban,3,India,9,Uttar Pradesh,182,Balrampur,55.40000000000001,53.40000000000001,13.4,51.90000000000001,58.1
3_9_183_0,2011,Rural,3,India,9,Uttar Pradesh,183,Gonda,37.6,,,80.90000000000001,
3_9_183_0,2011,Total,3,India,9,Uttar Pradesh,183,Gonda,39.3,,,77.7,
3_9_183_0,2011,Urban,3,India,9,Uttar Pradesh,183,Gonda,63,56.2,2,32.5,52.3
3_9_184_0,2011,Rural,3,India,9,Uttar Pradesh,184,Siddharthnagar,48.6,,,81.5,
3_9_184_0,2011,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,49.3,,,79.90000000000001,
3_9_184_0,2011,Urban,3,India,9,Uttar Pradesh,184,Siddharthnagar,59.40000000000001,43.40000000000001,6.100000000000001,55.8,77.7
3_9_185_0,2011,Rural,3,India,9,Uttar Pradesh,185,Basti,49.7,,,79.40000000000001,
3_9_185_0,2011,Total,3,India,9,Uttar Pradesh,185,Basti,50.1,,,76.5,
3_9_185_0,2011,Urban,3,India,9,Uttar Pradesh,185,Basti,57.5,56.1,8,28,46.90000000000001
3_9_186_0,2011,Rural,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,46.40000000000001,,,84,
3_9_186_0,2011,Total,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,47,,,81.80000000000001,
3_9_186_0,2011,Urban,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,55.7,44.7,4.9,53.40000000000001,85.10000000000001
3_9_187_0,2011,Rural,3,India,9,Uttar Pradesh,187,Mahrajganj,39.8,,,79.7,
3_9_187_0,2011,Total,3,India,9,Uttar Pradesh,187,Mahrajganj,40.6,,,78,
3_9_187_0,2011,Urban,3,India,9,Uttar Pradesh,187,Mahrajganj,55,38.6,3.1,47.8,66.90000000000001
3_9_188_0,2011,Rural,3,India,9,Uttar Pradesh,188,Gorakhpur,44.3,,,73.8,
3_9_188_0,2011,Total,3,India,9,Uttar Pradesh,188,Gorakhpur,48.3,,,63.7,
3_9_188_0,2011,Urban,3,India,9,Uttar Pradesh,188,Gorakhpur,64.7,62.3,5.600000000000001,22.5,33.7
3_9_189_0,2011,Rural,3,India,9,Uttar Pradesh,189,Kushinagar,35.6,,,80.60000000000001,
3_9_189_0,2011,Total,3,India,9,Uttar Pradesh,189,Kushinagar,36.4,,,79.10000000000001,
3_9_189_0,2011,Urban,3,India,9,Uttar Pradesh,189,Kushinagar,51.90000000000001,52.2,16.1,50,55
3_9_190_0,2011,Rural,3,India,9,Uttar Pradesh,190,Deoria,45,,,77.30000000000001,
3_9_190_0,2011,Total,3,India,9,Uttar Pradesh,190,Deoria,46.40000000000001,,,73.7,
3_9_190_0,2011,Urban,3,India,9,Uttar Pradesh,190,Deoria,59.8,56.90000000000001,9.4,40.3,49
3_9_191_0,2011,Rural,3,India,9,Uttar Pradesh,191,Azamgarh,42.7,,,84,
3_9_191_0,2011,Total,3,India,9,Uttar Pradesh,191,Azamgarh,43.90000000000001,,,81.40000000000001,
3_9_191_0,2011,Urban,3,India,9,Uttar Pradesh,191,Azamgarh,57.8,,0,50.2,
3_9_192_0,2011,Rural,3,India,9,Uttar Pradesh,192,Mau,42.7,,,85.2,
3_9_192_0,2011,Total,3,India,9,Uttar Pradesh,192,Mau,44,,,77.5,
3_9_192_0,2011,Urban,3,India,9,Uttar Pradesh,192,Mau,49.1,43.40000000000001,15.8,49.2,57.1
3_9_193_0,2011,Rural,3,India,9,Uttar Pradesh,193,Ballia,39.6,,,82,
3_9_193_0,2011,Total,3,India,9,Uttar Pradesh,193,Ballia,41,,,78.80000000000001,
3_9_193_0,2011,Urban,3,India,9,Uttar Pradesh,193,Ballia,54.6,52.90000000000001,7.2,47.6,62.2
3_9_194_0,2011,Rural,3,India,9,Uttar Pradesh,194,Jaunpur,46.7,,,70.10000000000001,
3_9_194_0,2011,Total,3,India,9,Uttar Pradesh,194,Jaunpur,47.1,,,68,
3_9_194_0,2011,Urban,3,India,9,Uttar Pradesh,194,Jaunpur,51.1,58,5.2,41.6,57
3_9_195_0,2011,Rural,3,India,9,Uttar Pradesh,195,Ghazipur,38.40000000000001,,,82.90000000000001,
3_9_195_0,2011,Total,3,India,9,Uttar Pradesh,195,Ghazipur,39.6,,,80.30000000000001,
3_9_195_0,2011,Urban,3,India,9,Uttar Pradesh,195,Ghazipur,54.40000000000001,55.3,9.700000000000001,47.8,64.2
3_9_196_0,2011,Rural,3,India,9,Uttar Pradesh,196,Chandauli,44.1,,,82.40000000000001,
3_9_196_0,2011,Total,3,India,9,Uttar Pradesh,196,Chandauli,46,,,75.90000000000001,
3_9_196_0,2011,Urban,3,India,9,Uttar Pradesh,196,Chandauli,58.6,54.3,1.9,32.5,71.60000000000001
3_9_197_0,2011,Rural,3,India,9,Uttar Pradesh,197,Varanasi,45.7,,,63,
3_9_197_0,2011,Total,3,India,9,Uttar Pradesh,197,Varanasi,52.3,,,44.40000000000001,
3_9_197_0,2011,Urban,3,India,9,Uttar Pradesh,197,Varanasi,60.7,57.1,18.2,21,26.2
3_9_198_0,2011,Rural,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),46.1,,,69.3,
3_9_198_0,2011,Total,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),46.7,,,66.3,
3_9_198_0,2011,Urban,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),50.40000000000001,42.7,.8,48.1,61.90000000000001
3_9_199_0,2011,Rural,3,India,9,Uttar Pradesh,199,Mirzapur,43.6,,,82,
3_9_199_0,2011,Total,3,India,9,Uttar Pradesh,199,Mirzapur,45.3,,,76.10000000000001,
3_9_199_0,2011,Urban,3,India,9,Uttar Pradesh,199,Mirzapur,55.8,,0,40.5,
3_9_200_0,2011,Rural,3,India,9,Uttar Pradesh,200,Sonbhadra,42.40000000000001,,,91.40000000000001,
3_9_200_0,2011,Total,3,India,9,Uttar Pradesh,200,Sonbhadra,45.8,,,79.30000000000001,
3_9_200_0,2011,Urban,3,India,9,Uttar Pradesh,200,Sonbhadra,60.90000000000001,21.7,2.3,25.1,44.3
3_9_201_0,2011,Rural,3,India,9,Uttar Pradesh,201,Etah,36.4,,,83.80000000000001,
3_9_201_0,2011,Total,3,India,9,Uttar Pradesh,201,Etah,39.1,,,76.80000000000001,
3_9_201_0,2011,Urban,3,India,9,Uttar Pradesh,201,Etah,53.5,55.90000000000001,18.1,38.1,29
3_9_202_0,2011,Rural,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,29.7,,,88.80000000000001,
3_9_202_0,2011,Total,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,32.7,,,81.30000000000001,
3_9_202_0,2011,Urban,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,45.6,,0,50,
